
22:50:13.668	277
22:50:13.948	280
22:50:14.561	613
22:50:15.169	608
22:50:15.438	269
22:50:16.335	897
22:50:16.914	579
22:50:17.379	465
22:50:17.751	372
22:50:18.491	740
22:50:19.466	975
22:50:19.969	503
22:50:20.229	260
22:50:20.510	281
22:50:20.908	398
22:50:21.200	292
22:50:21.491	291
22:50:21.837	346
22:50:22.142	305
22:50:22.433	291
22:50:22.692	259
22:50:23.093	401
22:50:23.493	400
22:50:23.974	481
22:50:24.515	541
22:50:24.799	284
22:50:25.551	752
22:50:26.034	483
22:50:26.474	440
22:50:27.349	875
22:50:27.655	306
22:50:27.956	301
22:50:28.643	687
22:50:29.039	396
22:50:29.596	557
22:50:29.968	372
22:50:30.237	269
22:50:30.518	281
22:50:30.781	263
22:50:31.140	359
22:50:31.452	312
22:50:32.717	1265
22:50:33.540	823
22:50:34.036	496
22:50:35.094	1058
22:50:35.414	320
22:50:36.279	865
22:50:37.020	741
22:50:37.287	267
22:50:37.561	274
22:50:38.221	660
22:50:38.504	283
22:50:38.844	340
22:50:39.130	286
22:50:39.434	304
22:50:39.810	376
22:50:40.142	332
22:50:40.409	267
22:50:40.856	447
22:50:41.450	594
22:50:41.731	281
22:50:42.006	275
22:50:42.277	271
22:50:42.893	616
22:50:45.762	2869
22:50:46.483	721
22:50:48.317	1834
22:50:49.417	1100
22:50:50.362	945
22:50:51.202	840
22:50:51.513	311
22:50:52.419	906
22:50:53.727	1308
22:50:54.362	635
22:50:54.854	492
22:50:55.687	833
22:50:55.965	278
22:50:56.499	534
22:50:56.907	408
22:50:57.328	421
22:50:58.217	889
22:50:58.687	470
22:50:59.414	727
22:51:00.226	812
22:51:00.601	375
22:51:01.742	1141
22:51:02.838	1096
22:51:03.981	1143
22:51:04.347	366
22:51:04.627	280
22:51:04.946	319
22:51:05.298	352
22:51:05.595	297
22:51:06.049	454
22:51:06.543	494
22:51:06.917	374
22:51:07.285	368
22:51:08.007	722
22:51:08.655	648
22:51:08.929	274
22:51:09.772	843
22:51:10.595	823
22:51:10.876	281
22:51:11.255	379
22:51:11.536	281
22:51:11.796	260
22:51:12.161	365
22:51:12.477	316
22:51:12.923	446
22:51:13.633	710
22:51:13.891	258
22:51:14.179	288
22:51:14.517	338
22:51:14.819	302
22:51:15.143	324
22:51:15.556	413
22:51:16.269	713
22:51:16.563	294
22:51:16.847	284
22:51:17.132	285
22:51:17.397	265
22:51:17.673	276
22:51:17.967	294
22:51:18.267	300
22:51:19.093	826
22:51:19.731	638
22:51:21.193	1462
22:51:23.677	2484
22:51:24.749	1072
22:51:25.472	723
22:51:25.828	356
22:51:26.108	280
22:51:26.422	314
22:51:26.890	468
22:51:27.141	251
22:51:27.609	468
22:51:28.105	496
22:51:29.043	938
22:51:29.343	300
22:51:29.608	265
22:51:30.387	779
22:51:30.792	405
22:51:31.192	400
22:51:31.445	253
22:51:32.061	616
22:51:33.056	995
22:51:33.400	344
22:51:33.775	375
22:51:34.088	313
22:51:34.478	390
22:51:36.219	1741
22:51:36.477	258
22:51:36.734	257
22:51:37.039	305
22:51:37.354	315
22:51:37.724	370
22:51:38.009	285
22:51:38.357	348
22:51:39.140	783
22:51:39.452	312
22:51:40.050	598
22:51:40.363	313
22:51:40.698	335
22:51:41.257	559
22:51:41.600	343
22:51:42.003	403
22:51:42.306	303
22:51:43.198	892
22:51:43.617	419
22:51:43.925	308
22:51:44.296	371
22:51:44.873	577
22:51:45.488	615
22:51:45.957	469
22:51:46.826	869
22:51:47.666	840
22:51:48.455	789
22:51:48.996	541
22:51:49.275	279
22:51:49.582	307
22:51:49.876	294
22:51:50.129	253
22:51:50.448	319
22:51:50.862	414
22:51:51.463	601
22:51:52.446	983
22:51:52.807	361
22:51:53.287	480
22:51:53.697	410
22:51:53.988	291
22:51:54.278	290
22:51:54.529	251
22:51:54.861	332
22:51:55.169	308
22:51:55.465	296
22:51:55.723	258
22:51:56.073	350
22:51:56.457	384
22:51:56.870	413
22:51:57.494	624
22:51:57.783	289
22:51:58.226	443
22:51:58.541	315
22:51:58.792	251
22:51:59.077	285
22:51:59.335	258
22:51:59.593	258
22:52:00.002	409
22:52:00.632	630
22:52:01.007	375
22:52:01.426	419
22:52:01.760	334
22:52:02.161	401
22:52:02.582	421
22:52:02.958	376
22:52:03.346	388
22:52:03.913	567
22:52:04.307	394
22:52:04.819	512
22:52:05.593	774
22:52:07.535	1942
22:52:07.896	361
22:52:08.483	587
22:52:08.739	256
22:52:09.045	306
22:52:09.625	580
22:52:10.380	755
22:52:11.099	719
22:52:11.409	310
22:52:11.990	581
22:52:12.285	295
22:52:12.624	339
22:52:13.124	500
22:52:13.397	273
22:52:13.698	301
22:52:14.158	460
22:52:14.599	441
22:52:14.855	256
22:52:15.108	253
22:52:15.613	505
22:52:15.988	375
22:52:16.305	317
22:52:16.903	598
22:52:17.260	357
22:52:17.694	434
22:52:18.020	326
22:52:18.340	320
22:52:18.825	485
22:52:19.302	477
22:52:19.655	353
22:52:19.946	291
22:52:20.240	294
22:52:20.498	258
22:52:20.916	418
22:52:21.304	388
22:52:21.657	353
22:52:21.999	342
22:52:22.380	381
22:52:22.637	257
22:52:22.963	326
22:52:23.355	392
22:52:23.672	317
22:52:23.923	251
22:52:24.444	521
22:52:24.747	303
22:52:25.148	401
22:52:25.478	330
22:52:26.002	524
22:52:26.279	277
22:52:27.379	1100
22:52:28.236	857
22:52:28.495	259
22:52:29.258	763
22:52:30.239	981
22:52:31.138	899
22:52:31.459	321
22:52:31.842	383
22:52:32.219	377
22:52:32.499	280
22:52:32.784	285
22:52:33.098	314
22:52:34.258	1160
22:52:34.586	328
22:52:34.936	350
22:52:35.296	360
22:52:36.420	1124
22:52:37.017	597
22:52:37.382	365
22:52:37.749	367
22:52:38.040	291
22:52:38.335	295
22:52:38.747	412
22:52:39.593	846
22:52:40.032	439
22:52:40.367	335
22:52:40.633	266
22:52:40.966	333
22:52:41.239	273
22:52:41.547	308
22:52:41.847	300
22:52:42.263	416
22:52:42.524	261
22:52:42.823	299
22:52:43.077	254
22:52:43.334	257
22:52:43.594	260
22:52:44.081	487
22:52:44.357	276
22:52:44.625	268
22:52:45.446	821
22:52:46.201	755
22:52:46.815	614
22:52:47.600	785
22:52:47.878	278
22:52:48.186	308
22:52:48.784	598
22:52:49.098	314
22:52:49.747	649
22:52:50.220	473
22:52:50.613	393
22:52:51.100	487
22:52:51.380	280
22:52:52.159	779
22:52:52.472	313
22:52:53.206	734
22:52:53.604	398
22:52:53.992	388
22:52:54.682	690
22:52:56.866	2184
22:52:57.592	726
22:52:58.499	907
22:52:58.914	415
22:52:59.486	572
22:52:59.772	286
22:53:00.137	365
22:53:00.414	277
22:53:00.705	291
22:53:00.976	271
22:53:01.350	374
22:53:01.606	256
22:53:01.985	379
22:53:02.394	409
22:53:02.957	563
22:53:03.518	561
22:53:04.346	828
22:53:05.493	1147
22:53:06.109	616
22:53:06.501	392
22:53:07.442	941
22:53:08.368	926
22:53:08.699	331
22:53:09.242	543
22:53:09.525	283
22:53:09.834	309
22:53:10.393	559
22:53:11.333	940
22:53:11.967	634
22:53:12.331	364
22:53:12.726	395
22:53:13.171	445
22:53:13.426	255
22:53:14.030	604
22:53:14.590	560
22:53:14.840	250
22:53:15.136	296
22:53:15.594	458
22:53:16.539	945
22:53:16.796	257
22:53:18.035	1239
22:53:18.293	258
22:53:18.677	384
22:53:18.964	287
22:53:19.361	397
22:53:20.024	663
22:53:20.304	280
22:53:21.323	1019
22:53:22.582	1259
22:53:23.442	860
22:53:24.191	749
22:53:25.049	858
22:53:25.664	615
22:53:25.927	263
22:53:26.290	363
22:53:26.706	416
22:53:26.987	281
22:53:27.363	376
22:53:28.288	925
22:53:29.099	811
22:53:29.873	774
22:53:30.710	837
22:53:31.676	966
22:53:32.578	902
22:53:33.449	871
22:53:34.388	939
22:53:35.380	992
22:53:36.301	921
22:53:37.307	1006
22:53:38.362	1055
22:53:38.736	374
22:53:39.290	554
22:53:39.588	298
22:53:39.975	387
22:53:40.674	699
22:53:41.085	411
22:53:41.955	870
22:53:42.827	872
22:53:43.668	841
22:53:44.513	845
22:53:45.296	783
22:53:46.052	756
22:53:46.837	785
22:53:47.662	825
22:53:48.086	424
22:53:48.419	333
22:53:49.214	795
22:53:50.033	819
22:53:50.961	928
22:53:51.908	947
22:53:52.917	1009
22:53:53.898	981
22:53:54.944	1046
22:53:55.995	1051
22:53:57.091	1096
22:53:57.498	407
22:53:58.132	634
22:53:59.151	1019
22:53:59.516	365
22:53:59.840	324
22:54:00.142	302
22:54:00.475	333
22:54:01.182	707
22:54:02.140	958
22:54:02.627	487
22:54:03.200	573
22:54:04.303	1103
22:54:04.683	380
22:54:05.263	580
22:54:06.378	1115
22:54:06.816	438
22:54:07.086	270
22:54:07.402	316
22:54:08.259	857
22:54:08.520	261
22:54:09.133	613
22:54:10.846	1713
22:54:11.634	788
22:54:11.886	252
22:54:12.970	1084
22:54:13.437	467
22:54:13.826	389
22:54:14.184	358
22:54:14.687	503
22:54:15.099	412
22:54:15.807	708
22:54:17.978	2171
22:54:19.010	1032
22:54:19.911	901
22:54:20.900	989
22:54:21.782	882
22:54:22.270	488
22:54:22.665	395
22:54:23.555	890
22:54:24.518	963
22:54:24.905	387
22:54:25.196	291
22:54:25.473	277
22:54:26.332	859
22:54:26.592	260
22:54:26.898	306
22:54:27.236	338
22:54:27.506	270
22:54:27.960	454
22:54:28.458	498
22:54:28.740	282
22:54:29.107	367
22:54:29.684	577
22:54:30.007	323
22:54:30.504	497
22:54:31.206	702
22:54:32.150	944
22:54:32.785	635
22:54:33.065	280
22:54:33.700	635
22:54:33.975	275
22:54:34.281	306
22:54:34.609	328
22:54:35.200	591
22:54:35.527	327
22:54:35.968	441
22:54:36.298	330
22:54:36.650	352
22:54:36.979	329
22:54:37.531	552
22:54:37.834	303
22:54:38.127	293
22:54:38.396	269
22:54:38.743	347
22:54:39.076	333
22:54:39.451	375
22:54:39.901	450
22:54:40.332	431
22:54:40.666	334
22:54:41.029	363
22:54:41.374	345
22:54:45.191	3817
22:54:45.448	257
22:54:45.726	278
22:54:46.005	279
22:54:46.427	422
22:54:46.983	556
22:54:48.660	1677
22:54:48.916	256
22:54:49.174	258
22:54:49.435	261
22:54:49.726	291
22:54:50.142	416
22:54:51.069	927
22:54:52.008	939
22:54:53.010	1002
22:54:53.987	977
22:54:54.887	900
22:54:55.973	1086
22:54:56.902	929
22:54:58.045	1143
22:54:59.039	994
22:54:59.296	257
22:54:59.574	278
22:54:59.825	251
22:55:00.232	407
22:55:00.668	436
22:55:01.063	395
22:55:01.635	572
22:55:02.640	1005
22:55:02.983	343
22:55:03.362	379
22:55:03.659	297
22:55:03.918	259
22:55:04.259	341
22:55:04.560	301
22:55:04.927	367
22:55:05.253	326
22:55:05.783	530
22:55:06.269	486
22:55:06.899	630
22:55:07.214	315
22:55:07.547	333
22:55:08.093	546
22:55:08.634	541
22:55:09.444	810
22:55:09.786	342
22:55:12.013	2227
22:55:12.390	377
22:55:13.137	747
22:55:14.290	1153
22:55:15.300	1010
22:55:16.154	854
22:55:16.527	373
22:55:17.623	1096
22:55:18.429	806
22:55:18.895	466
22:55:19.556	661
22:55:20.073	517
22:55:20.411	338
22:55:20.773	362
22:55:21.199	426
22:55:21.602	403
22:55:21.861	259
22:55:22.170	309
22:55:22.820	650
22:55:23.102	282
22:55:23.381	279
22:55:23.878	497
22:55:24.175	297
22:55:24.459	284
22:55:24.777	318
22:55:25.246	469
22:55:25.855	609
22:55:26.240	385
22:55:26.756	516
22:55:27.219	463
22:55:28.453	1234
22:55:29.073	620
22:55:29.404	331
22:55:29.688	284
22:55:30.030	342
22:55:30.368	338
22:55:30.727	359
22:55:31.518	791
22:55:32.357	839
22:55:33.040	683
22:55:33.803	763
22:55:34.228	425
22:55:34.780	552
22:55:35.176	396
22:55:35.676	500
22:55:36.280	604
22:55:36.676	396
22:55:37.215	539
22:55:37.684	469
22:55:38.136	452
22:55:38.526	390
22:55:38.777	251
22:55:39.213	436
22:55:39.726	513
22:55:40.198	472
22:55:40.682	484
22:55:40.936	254
22:55:41.379	443
22:55:41.726	347
22:55:42.298	572
22:55:42.649	351
22:55:42.940	291
22:55:43.273	333
22:55:43.634	361
22:55:44.160	526
22:55:44.465	305
22:55:44.721	256
22:55:45.478	757
22:55:45.891	413
22:55:46.362	471
22:55:46.644	282
22:55:47.399	755
22:55:47.717	318
22:55:48.249	532
22:55:48.582	333
22:55:49.106	524
22:55:49.409	303
22:55:49.665	256
22:55:50.142	477
22:55:50.520	378
22:55:51.046	526
22:55:51.407	361
22:55:51.671	264
22:55:51.967	296
22:55:52.897	930
22:55:53.692	795
22:55:53.983	291
22:55:54.483	500
22:55:54.745	262
22:55:55.200	455
22:55:55.713	513
22:55:55.970	257
22:55:56.349	379
22:55:57.116	767
22:55:57.770	654
22:55:58.095	325
22:55:58.928	833
22:55:59.195	267
22:56:00.089	894
22:56:01.159	1070
22:56:02.069	910
22:56:02.753	684
22:56:03.333	580
22:56:03.958	625
22:56:04.388	430
22:56:04.802	414
22:56:05.093	291
22:56:05.484	391
22:56:05.831	347
22:56:06.089	258
22:56:06.379	290
22:56:06.688	309
22:56:06.950	262
22:56:07.224	274
22:56:07.475	251
22:56:07.878	403
22:56:08.824	946
22:56:09.086	262
22:56:09.337	251
22:56:10.041	704
22:56:10.533	492
22:56:10.853	320
22:56:11.268	415
22:56:11.542	274
22:56:11.813	271
22:56:12.155	342
22:56:12.494	339
22:56:12.757	263
22:56:13.578	821
22:56:13.879	301
22:56:14.131	252
22:56:14.398	267
22:56:14.669	271
22:56:14.926	257
22:56:15.216	290
22:56:15.491	275
22:56:15.785	294
22:56:16.073	288
22:56:16.347	274
22:56:16.741	394
22:56:17.041	300
22:56:17.390	349
22:56:17.757	367
22:56:18.354	597
22:56:18.701	347
22:56:19.391	690
22:56:19.752	361
22:56:20.231	479
22:56:20.701	470
22:56:21.316	615
22:56:21.631	315
22:56:22.237	606
22:56:22.903	666
22:56:23.254	351
22:56:24.109	855
22:56:24.385	276
22:56:25.471	1086
22:56:25.746	275
22:56:26.138	392
22:56:26.423	285
22:56:26.714	291
22:56:26.983	269
22:56:27.332	349
22:56:27.742	410
22:56:28.156	414
22:56:28.415	259
22:56:28.681	266
22:56:29.096	415
22:56:29.424	328
22:56:29.907	483
22:56:31.263	1356
22:56:31.927	664
22:56:32.331	404
22:56:33.174	843
22:56:33.630	456
22:56:34.188	558
22:56:34.653	465
22:56:34.949	296
22:56:35.216	267
22:56:35.842	626
22:56:36.201	359
22:56:36.475	274
22:56:36.757	282
22:56:37.328	571
22:56:37.738	410
22:56:38.014	276
22:56:38.510	496
22:56:39.566	1056
22:56:39.849	283
22:56:40.378	529
22:56:40.869	491
22:56:41.159	290
22:56:41.600	441
22:56:41.886	286
22:56:42.146	260
22:56:42.457	311
22:56:42.717	260
22:56:43.142	425
22:56:43.809	667
22:56:44.108	299
22:56:44.543	435
22:56:44.860	317
22:56:45.204	344
22:56:45.476	272
22:56:45.750	274
22:56:46.665	915
22:56:47.381	716
22:56:48.213	832
22:56:48.477	264
22:56:48.879	402
22:56:49.312	433
22:56:49.660	348
22:56:50.272	612
22:56:50.554	282
22:56:50.957	403
22:56:51.738	781
22:56:52.092	354
22:56:52.346	254
22:56:52.596	250
22:56:52.887	291
22:56:53.250	363
22:56:53.515	265
22:56:53.892	377
22:56:54.306	414
22:56:54.588	282
22:56:54.854	266
22:56:55.147	293
22:56:55.432	285
22:56:55.927	495
22:56:58.228	2301
22:56:59.239	1011
22:57:00.667	1428
22:57:00.924	257
22:57:01.303	379
22:57:02.092	789
22:57:02.377	285
22:57:02.691	314
22:57:03.561	870
22:57:03.825	264
22:57:04.336	511
22:57:04.588	252
22:57:04.885	297
22:57:07.312	2427
22:57:07.563	251
22:57:07.908	345
22:57:08.286	378
22:57:08.570	284
22:57:08.991	421
22:57:10.937	1946
22:57:11.393	456
22:57:11.675	282
22:57:11.980	305
22:57:12.310	330
22:57:13.961	1651
22:57:16.100	2139
22:57:16.755	655
22:57:17.037	282
22:57:17.505	468
22:57:18.826	1321
22:57:19.155	329
22:57:19.650	495
22:57:19.921	271
22:57:21.059	1138
22:57:22.042	983
22:57:22.607	565
22:57:23.051	444
22:57:23.595	544
22:57:23.958	363
22:57:24.326	368
22:57:24.831	505
22:57:25.769	938
22:57:26.120	351
22:57:26.794	674
22:57:27.073	279
22:57:27.444	371
22:57:27.809	365
22:57:28.606	797
22:57:28.990	384
22:57:29.312	322
22:57:29.790	478
22:57:30.193	403
22:57:30.466	273
22:57:30.820	354
22:57:31.098	278
22:57:31.606	508
22:57:31.905	299
22:57:32.793	888
22:57:33.071	278
22:57:33.441	370
22:57:33.732	291
22:57:34.357	625
22:57:34.908	551
22:57:35.168	260
22:57:35.455	287
22:57:35.932	477
22:57:36.272	340
22:57:36.625	353
22:57:36.880	255
22:57:37.133	253
22:57:37.834	701
22:57:38.167	333
22:57:38.579	412
22:57:39.649	1070
22:57:40.059	410
22:57:40.478	419
22:57:41.544	1066
22:57:42.097	553
22:57:43.807	1710
22:57:44.304	497
22:57:48.303	3999
22:57:49.494	1191
22:57:49.796	302
22:57:50.180	384
22:57:50.629	449
22:57:51.322	693
22:57:52.030	708
22:57:52.343	313
22:57:52.693	350
22:57:53.160	467
22:57:53.424	264
22:57:53.990	566
22:57:55.269	1279
22:57:56.260	991
22:57:57.187	927
22:57:57.659	472
22:57:58.105	446
22:57:59.090	985
22:58:00.140	1050
22:58:01.173	1033
22:58:02.202	1029
22:58:03.343	1141
22:58:03.852	509
22:58:04.452	600
22:58:05.525	1073
22:58:06.570	1045
22:58:07.025	455
22:58:07.572	547
22:58:08.597	1025
22:58:09.289	692
22:58:09.566	277
22:58:09.929	363
22:58:10.237	308
22:58:10.535	298
22:58:10.799	264
22:58:11.387	588
22:58:11.974	587
22:58:12.267	293
22:58:12.524	257
22:58:12.792	268
22:58:13.044	252
22:58:13.352	308
22:58:13.810	458
22:58:14.108	298
22:58:14.885	777
22:58:15.354	469
22:58:15.692	338
22:58:15.985	293
22:58:16.775	790
22:58:17.619	844
22:58:18.597	978
22:58:19.076	479
22:58:19.735	659
22:58:20.162	427
22:58:20.582	420
22:58:22.203	1621
22:58:25.925	3722
22:58:27.710	1785
22:58:28.567	857
22:58:29.439	872
22:58:30.314	875
22:58:30.984	670
22:58:31.318	334
22:58:32.016	698
22:58:32.881	865
22:58:33.745	864
22:58:34.579	834
22:58:35.436	857
22:58:36.284	848
22:58:37.127	843
22:58:37.967	840
22:58:38.807	840
22:58:39.360	553
22:58:39.640	280
22:58:39.927	287
22:58:40.293	366
22:58:40.726	433
22:58:41.008	282
22:58:42.076	1068
22:58:42.973	897
22:58:43.892	919
22:58:44.164	272
22:58:44.523	359
22:58:44.882	359
22:58:45.430	548
22:58:46.337	907
22:58:47.086	749
22:58:47.595	509
22:58:47.876	281
22:58:48.174	298
22:58:48.674	500
22:58:49.096	422
22:58:49.393	297
22:58:49.799	406
22:58:50.227	428
22:58:50.515	288
22:58:51.235	720
22:58:52.223	988
22:58:53.075	852
22:58:53.481	406
22:58:53.937	456
22:58:54.445	508
22:58:54.809	364
22:58:55.287	478
22:58:55.580	293
22:58:56.330	750
22:58:56.629	299
22:58:57.487	858
22:58:57.760	273
22:58:58.038	278
22:58:58.344	306
22:58:58.650	306
22:58:59.213	563
22:58:59.656	443
22:58:59.931	275
22:59:00.205	274
22:59:00.462	257
22:59:00.954	492
22:59:01.238	284
22:59:01.945	707
22:59:02.848	903
22:59:03.757	909
22:59:04.589	832
22:59:05.079	490
22:59:05.448	369
22:59:05.801	353
22:59:06.435	634
22:59:07.150	715
22:59:07.506	356
22:59:08.050	544
22:59:08.473	423
22:59:09.240	767
22:59:09.591	351
22:59:09.874	283
22:59:10.277	403
22:59:10.577	300
22:59:11.029	452
22:59:11.300	271
22:59:11.571	271
22:59:11.903	332
22:59:12.790	887
22:59:15.177	2387
22:59:15.876	699
22:59:16.546	670
22:59:16.922	376
22:59:17.331	409
22:59:18.256	925
22:59:18.970	714
22:59:19.831	861
22:59:20.702	871
22:59:21.088	386
22:59:21.338	250
22:59:21.639	301
22:59:21.920	281
22:59:22.209	289
22:59:22.596	387
22:59:22.966	370
22:59:23.510	544
22:59:23.799	289
22:59:24.552	753
22:59:25.310	758
22:59:25.580	270
22:59:25.834	254
22:59:26.748	914
22:59:27.550	802
22:59:28.298	748
22:59:28.839	541
22:59:29.225	386
22:59:29.559	334
22:59:30.316	757
22:59:30.575	259
22:59:31.237	662
22:59:31.986	749
22:59:32.417	431
22:59:32.755	338
22:59:33.178	423
22:59:33.882	704
22:59:34.382	500
22:59:34.879	497
22:59:35.129	250
22:59:35.631	502
22:59:35.897	266
22:59:36.292	395
22:59:36.686	394
22:59:37.014	328
22:59:37.426	412
22:59:37.785	359
22:59:38.172	387
22:59:38.463	291
22:59:38.779	316
22:59:39.359	580
22:59:39.646	287
22:59:40.049	403
22:59:40.485	436
22:59:40.797	312
22:59:41.079	282
22:59:41.969	890
22:59:42.306	337
22:59:42.758	452
22:59:43.623	865
22:59:44.123	500
22:59:44.377	254
22:59:44.661	284
22:59:45.001	340
22:59:45.280	279
22:59:45.783	503
22:59:46.061	278
22:59:46.555	494
22:59:46.944	389
22:59:47.225	281
22:59:47.476	251
22:59:47.983	507
22:59:48.278	295
22:59:48.528	250
22:59:49.343	815
22:59:49.698	355
22:59:50.044	346
22:59:50.550	506
22:59:53.881	3331
22:59:54.628	747
22:59:54.981	353
22:59:55.474	493
22:59:55.775	301
22:59:56.071	296
22:59:56.336	265
22:59:56.663	327
22:59:57.172	509
22:59:57.432	260
23:00:01.082	3650
23:00:01.899	817
23:00:02.566	667
23:00:03.329	763
23:00:03.582	253
23:00:03.880	298
23:00:04.267	387
23:00:04.553	286
23:00:04.897	344
23:00:05.597	700
23:00:06.772	1175
23:00:07.578	806
23:00:08.389	811
23:00:08.656	267
23:00:09.020	364
23:00:09.341	321
23:00:09.598	257
23:00:10.098	500
23:00:10.491	393
23:00:10.922	431
23:00:11.209	287
23:00:11.640	431
23:00:12.503	863
23:00:13.279	776
23:00:14.153	874
23:00:14.492	339
23:00:15.035	543
23:00:15.322	287
23:00:15.910	588
23:00:16.781	871
23:00:17.338	557
23:00:17.645	307
23:00:18.638	993
23:00:18.903	265
23:00:19.174	271
23:00:19.568	394
23:00:19.826	258
23:00:20.528	702
23:00:21.185	657
23:00:21.469	284
23:00:21.947	478
23:00:22.447	500
23:00:23.389	942
23:00:24.314	925
23:00:24.776	462
23:00:25.292	516
23:00:26.202	910
23:00:27.162	960
23:00:27.445	283
23:00:28.062	617
23:00:28.513	451
23:00:29.010	497
23:00:29.312	302
23:00:29.921	609
23:00:30.888	967
23:00:31.840	952
23:00:32.230	390
